neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
8.0,-73.97988,0.0,1.0,0.0,4.0,282.0,350
6.0,-73.94737,0.0,1.0,2.0,1.0,0.0,35
12.0,-73.9394,0.0,1.0,0.0,1.0,0.0,100
79.0,-74.02063,0.0,1.0,70.0,4.0,208.0,32
11.0,-74.00929,1.0,13.0,0.0,2.0,73.0,140
56.0,-73.92139,1.0,1.0,0.0,1.0,185.0,175
12.0,-73.96059,0.0,4.0,1.0,1.0,0.0,70
27.0,-74.00902,1.0,7.0,9.0,1.0,190.0,150
19.0,-73.98348,1.0,2.0,32.0,1.0,0.0,198
56.0,-73.90959,1.0,1.0,0.0,4.0,28.0,169
43.0,-74.0107,1.0,2.0,7.0,4.0,327.0,229
21.0,-73.93798,0.0,3.0,1.0,1.0,0.0,45
147.0,-73.91913,0.0,1.0,16.0,1.0,139.0,45
12.0,-73.95343,1.0,3.0,28.0,1.0,0.0,175
6.0,-73.94581,1.0,5.0,12.0,1.0,9.0,150
20.0,-73.95462,1.0,2.0,3.0,1.0,0.0,275
12.0,-73.94747,1.0,13.0,0.0,1.0,68.0,91
15.0,-73.9595,1.0,13.0,70.0,1.0,83.0,155
30.0,-73.93664,0.0,2.0,0.0,1.0,365.0,300
34.0,-73.98176,1.0,2.0,7.0,1.0,0.0,280
8.0,-73.98023,1.0,5.0,4.0,1.0,0.0,145
23.0,-73.99123,0.0,1.0,70.0,1.0,86.0,95
3.0,-73.96102,0.0,5.0,1.0,1.0,90.0,64
16.0,-73.97911,1.0,2.0,9.0,1.0,0.0,170
24.0,-73.96134,1.0,4.0,1.0,1.0,7.0,94
12.0,-73.96344,1.0,4.0,2.0,1.0,28.0,300
6.0,-73.94974,0.0,13.0,0.0,4.0,237.0,60
73.0,-73.9584,2.0,7.0,2.0,4.0,290.0,25
5.0,-73.977,1.0,13.0,2.0,4.0,364.0,150
7.0,-73.99781,1.0,13.0,0.0,3.0,176.0,230
2.0,-73.93957,1.0,13.0,0.0,4.0,365.0,100
34.0,-73.9918,1.0,2.0,12.0,1.0,0.0,178
25.0,-73.93125,1.0,2.0,1.0,1.0,346.0,125
16.0,-73.97666,0.0,2.0,9.0,3.0,251.0,220
12.0,-73.95484,1.0,2.0,0.0,1.0,345.0,450
22.0,-73.95768,1.0,2.0,70.0,1.0,106.0,150
15.0,-73.94406,1.0,5.0,70.0,3.0,169.0,160
68.0,-73.98611,1.0,13.0,2.0,4.0,345.0,179
12.0,-73.96688,1.0,5.0,13.0,1.0,153.0,235
2.0,-73.94122,0.0,2.0,0.0,2.0,0.0,100
6.0,-73.95406,0.0,2.0,8.0,1.0,281.0,80
8.0,-73.98383,1.0,2.0,18.0,1.0,1.0,148
18.0,-73.93088,0.0,13.0,4.0,1.0,0.0,57
20.0,-73.94826,0.0,2.0,15.0,1.0,12.0,77
2.0,-73.94999,1.0,3.0,2.0,1.0,0.0,100
146.0,-73.97666,1.0,13.0,15.0,1.0,32.0,125
8.0,-73.96409,1.0,13.0,17.0,1.0,0.0,2500
5.0,-73.97284,1.0,13.0,0.0,4.0,364.0,350
0.0,-73.97625,0.0,13.0,1.0,4.0,120.0,40
147.0,-73.90486,1.0,13.0,3.0,1.0,291.0,49
16.0,-73.97432,1.0,3.0,70.0,1.0,72.0,150
6.0,-73.93643,1.0,4.0,0.0,1.0,0.0,70
21.0,-73.92431,0.0,2.0,70.0,3.0,78.0,40
12.0,-73.95466,0.0,2.0,18.0,2.0,0.0,60
54.0,-73.94486,0.0,13.0,9.0,2.0,199.0,38
126.0,-73.90013,0.0,2.0,4.0,3.0,254.0,65
68.0,-73.98882,1.0,4.0,2.0,1.0,0.0,180
30.0,-73.93819,0.0,2.0,12.0,1.0,124.0,119
73.0,-73.96208,1.0,1.0,0.0,1.0,0.0,125
6.0,-73.93058,1.0,2.0,61.0,1.0,0.0,150
24.0,-73.94959,1.0,4.0,1.0,1.0,0.0,105
28.0,-73.95898,0.0,7.0,1.0,1.0,0.0,60
19.0,-73.98172,0.0,3.0,3.0,1.0,0.0,79
22.0,-73.96419,0.0,7.0,16.0,4.0,130.0,40
8.0,-73.98815,1.0,13.0,7.0,4.0,312.0,300
115.0,-73.9059,0.0,1.0,1.0,1.0,0.0,70
1.0,-73.97037,1.0,13.0,0.0,4.0,364.0,198
21.0,-73.91198,0.0,13.0,4.0,4.0,269.0,35
2.0,-73.95501,1.0,3.0,16.0,1.0,50.0,150
8.0,-73.97683,0.0,4.0,4.0,1.0,0.0,50
6.0,-73.94161,0.0,3.0,35.0,1.0,113.0,53
32.0,-73.99313,0.0,1.0,0.0,1.0,0.0,1500
43.0,-74.00561,1.0,13.0,0.0,4.0,338.0,130
28.0,-73.94803,1.0,7.0,0.0,1.0,44.0,250
74.0,-74.11711,1.0,2.0,11.0,3.0,38.0,78
4.0,-73.93605,0.0,2.0,0.0,2.0,353.0,75
6.0,-73.92801,1.0,7.0,4.0,1.0,10.0,75
7.0,-73.99937,1.0,13.0,0.0,4.0,365.0,239
37.0,-73.80964,1.0,7.0,4.0,4.0,365.0,198
0.0,-73.98343,1.0,13.0,0.0,1.0,118.0,110
67.0,-73.98359,0.0,2.0,10.0,2.0,0.0,40
12.0,-73.95877,1.0,2.0,3.0,1.0,20.0,400
2.0,-73.94647,1.0,13.0,3.0,1.0,249.0,110
16.0,-73.9807,1.0,13.0,0.0,1.0,0.0,150
6.0,-73.94341,0.0,2.0,19.0,2.0,251.0,60
16.0,-73.97863,1.0,5.0,0.0,1.0,0.0,100
103.0,-73.88158,0.0,1.0,5.0,3.0,35.0,29
12.0,-73.95917,1.0,5.0,1.0,1.0,0.0,150
21.0,-73.92052,1.0,1.0,2.0,2.0,0.0,125
28.0,-73.95843,1.0,5.0,4.0,1.0,0.0,115
7.0,-73.9928,1.0,13.0,28.0,1.0,343.0,98
21.0,-73.92918,0.0,2.0,59.0,1.0,0.0,50
21.0,-73.91403,0.0,2.0,36.0,4.0,218.0,59
23.0,-73.98364,0.0,1.0,0.0,1.0,0.0,60
8.0,-73.98261,0.0,13.0,70.0,1.0,144.0,120
114.0,-73.92276,0.0,3.0,70.0,2.0,1.0,60
8.0,-73.98371,1.0,5.0,1.0,1.0,0.0,150
27.0,-74.00043,1.0,1.0,0.0,1.0,0.0,200
56.0,-73.9118,0.0,1.0,8.0,4.0,192.0,49
20.0,-73.95649,1.0,7.0,2.0,1.0,23.0,480
20.0,-73.95543,1.0,4.0,4.0,1.0,0.0,150
83.0,-73.88409,1.0,5.0,1.0,1.0,38.0,200
6.0,-73.94214,1.0,1.0,3.0,1.0,51.0,250
124.0,-73.83198,0.0,1.0,6.0,4.0,176.0,58
28.0,-73.94736,1.0,1.0,29.0,1.0,338.0,219
14.0,-73.99579,1.0,5.0,5.0,2.0,59.0,300
19.0,-73.97892,0.0,2.0,24.0,1.0,0.0,89
12.0,-73.95469,1.0,4.0,2.0,1.0,0.0,139
16.0,-73.98367,1.0,5.0,4.0,1.0,0.0,250
15.0,-73.95345,1.0,3.0,2.0,1.0,0.0,125
43.0,-74.01043,1.0,2.0,11.0,4.0,341.0,229
160.0,-73.81598,1.0,1.0,2.0,1.0,42.0,89
12.0,-73.95743,0.0,1.0,13.0,3.0,11.0,85
6.0,-73.91146,1.0,13.0,0.0,1.0,312.0,80
8.0,-73.98284,0.0,2.0,60.0,1.0,317.0,280
19.0,-73.98881,1.0,2.0,0.0,2.0,22.0,100
14.0,-74.00279,1.0,13.0,0.0,1.0,0.0,225
66.0,-73.90899,0.0,3.0,31.0,4.0,362.0,40
18.0,-73.92291,1.0,13.0,2.0,1.0,16.0,85
20.0,-73.95138,1.0,2.0,0.0,1.0,0.0,125
8.0,-73.97077,1.0,2.0,7.0,1.0,0.0,180
1.0,-73.98863,1.0,13.0,0.0,4.0,329.0,227
16.0,-73.98209,1.0,5.0,2.0,1.0,0.0,80
20.0,-73.9591,1.0,10.0,0.0,1.0,155.0,250
133.0,-73.85764,0.0,1.0,0.0,1.0,267.0,150
6.0,-73.9106,0.0,7.0,2.0,2.0,250.0,30
6.0,-73.94233,0.0,4.0,70.0,1.0,307.0,139
6.0,-73.90842,0.0,2.0,20.0,3.0,3.0,40
21.0,-73.92168,0.0,7.0,3.0,1.0,0.0,60
2.0,-73.95113,0.0,1.0,1.0,1.0,363.0,100
97.0,-73.98394,1.0,13.0,0.0,1.0,0.0,159
70.0,-73.88575,0.0,1.0,0.0,2.0,365.0,45
24.0,-73.96108,1.0,1.0,0.0,1.0,0.0,70
12.0,-73.95392,0.0,7.0,0.0,1.0,0.0,60
15.0,-73.95427,1.0,2.0,23.0,1.0,188.0,350
15.0,-73.96154,0.0,1.0,0.0,1.0,0.0,58
6.0,-73.95329,0.0,2.0,2.0,2.0,0.0,50
8.0,-73.96642,1.0,5.0,12.0,1.0,20.0,250
9.0,-73.99791,1.0,5.0,2.0,1.0,1.0,91
7.0,-73.98721,1.0,13.0,0.0,4.0,227.0,211
38.0,-73.98604,1.0,13.0,12.0,1.0,54.0,151
45.0,-73.96217,1.0,2.0,2.0,1.0,0.0,140
71.0,-73.98803,0.0,1.0,0.0,4.0,353.0,100
2.0,-73.95337,0.0,1.0,60.0,2.0,182.0,75
43.0,-74.01036,1.0,1.0,8.0,1.0,54.0,210
8.0,-73.97649,0.0,13.0,0.0,1.0,166.0,100
26.0,-73.97774,1.0,13.0,0.0,4.0,362.0,191
1.0,-73.98473,0.0,2.0,29.0,2.0,74.0,145
21.0,-73.92357,0.0,1.0,1.0,1.0,188.0,65
2.0,-73.95147,0.0,1.0,19.0,1.0,356.0,60
13.0,-73.97173,1.0,5.0,3.0,1.0,0.0,119
28.0,-73.94937,1.0,5.0,0.0,1.0,15.0,370
12.0,-73.96512,1.0,13.0,0.0,1.0,0.0,200
6.0,-73.93599,0.0,2.0,21.0,1.0,0.0,120
21.0,-73.91316,0.0,2.0,12.0,2.0,0.0,42
4.0,-73.9411,1.0,3.0,6.0,1.0,279.0,120
1.0,-73.97536,1.0,13.0,5.0,4.0,280.0,200
1.0,-73.9705,1.0,5.0,3.0,1.0,0.0,279
1.0,-73.97352,0.0,7.0,3.0,1.0,184.0,400
62.0,-73.81347,1.0,1.0,0.0,4.0,175.0,89
2.0,-73.9497,1.0,5.0,2.0,2.0,0.0,200
1.0,-73.97171,1.0,4.0,70.0,1.0,299.0,150
43.0,-74.00606,1.0,13.0,17.0,1.0,203.0,195
7.0,-73.98878,1.0,3.0,70.0,1.0,34.0,225
12.0,-73.95368,0.0,3.0,15.0,1.0,82.0,85
7.0,-73.99959,1.0,4.0,38.0,1.0,159.0,200
3.0,-73.96305,1.0,3.0,3.0,1.0,0.0,89
202.0,-73.73068,0.0,1.0,12.0,4.0,226.0,45
6.0,-73.95934,0.0,2.0,1.0,2.0,0.0,58
12.0,-73.96632,0.0,2.0,2.0,1.0,10.0,90
43.0,-74.00751,1.0,3.0,6.0,1.0,0.0,200
45.0,-73.96486,0.0,2.0,11.0,1.0,0.0,79
31.0,-73.90155,0.0,13.0,1.0,4.0,260.0,59
1.0,-73.96684,1.0,13.0,0.0,4.0,336.0,220
7.0,-73.99299,0.0,3.0,4.0,1.0,0.0,105
124.0,-73.82722,1.0,13.0,9.0,1.0,173.0,66
2.0,-73.93866,1.0,1.0,0.0,1.0,69.0,125
13.0,-73.97337,0.0,3.0,70.0,1.0,192.0,103
18.0,-73.928,1.0,3.0,3.0,1.0,0.0,85
24.0,-73.94242,0.0,1.0,19.0,4.0,53.0,55
21.0,-73.92186,1.0,7.0,10.0,1.0,66.0,90
100.0,-73.91316,1.0,3.0,70.0,2.0,114.0,130
14.0,-73.99664,0.0,1.0,70.0,4.0,309.0,82
12.0,-73.95231,1.0,2.0,59.0,1.0,81.0,160
13.0,-73.97183,0.0,5.0,2.0,1.0,12.0,112
19.0,-73.98075,1.0,3.0,2.0,1.0,0.0,225
81.0,-73.88551,0.0,7.0,2.0,3.0,337.0,90
38.0,-73.97959,1.0,3.0,55.0,1.0,7.0,150
10.0,-73.98954,1.0,13.0,1.0,1.0,282.0,175
6.0,-73.9478,1.0,2.0,1.0,1.0,0.0,70
6.0,-73.92061,0.0,3.0,3.0,2.0,322.0,60
6.0,-73.94417,1.0,1.0,25.0,1.0,108.0,100
2.0,-73.94162,1.0,2.0,40.0,1.0,0.0,80
11.0,-74.00518,1.0,1.0,0.0,1.0,0.0,249
20.0,-73.94085,1.0,1.0,39.0,2.0,29.0,95
19.0,-73.97934,1.0,2.0,70.0,1.0,236.0,260
6.0,-73.94591,0.0,1.0,16.0,2.0,310.0,40
2.0,-73.94624,0.0,2.0,2.0,2.0,0.0,80
28.0,-73.95495,1.0,3.0,2.0,1.0,0.0,250
20.0,-73.94775,1.0,2.0,5.0,1.0,0.0,125
19.0,-73.98406,1.0,2.0,19.0,1.0,252.0,359
6.0,-73.95418,0.0,1.0,24.0,1.0,354.0,50
19.0,-73.97836,1.0,1.0,70.0,1.0,3.0,145
43.0,-74.01048,1.0,2.0,6.0,4.0,323.0,396
52.0,-73.99643,1.0,5.0,7.0,1.0,0.0,220
14.0,-74.00125,1.0,13.0,4.0,1.0,95.0,210
7.0,-73.98712,2.0,1.0,24.0,4.0,46.0,80
12.0,-73.95641,0.0,13.0,0.0,2.0,0.0,50
21.0,-73.92494,0.0,3.0,55.0,2.0,12.0,47
7.0,-73.98865,0.0,3.0,70.0,2.0,128.0,110
15.0,-73.94979,1.0,5.0,8.0,1.0,118.0,150
56.0,-73.92364,1.0,7.0,2.0,1.0,0.0,200
21.0,-73.92244,0.0,3.0,1.0,1.0,0.0,50
3.0,-73.96692,1.0,7.0,2.0,1.0,29.0,140
7.0,-73.99884,1.0,3.0,0.0,1.0,135.0,425
19.0,-73.98907,1.0,4.0,1.0,1.0,89.0,385
36.0,-73.99829,0.0,2.0,11.0,2.0,111.0,85
7.0,-73.99335,1.0,13.0,4.0,4.0,310.0,130
12.0,-73.94977,1.0,3.0,2.0,1.0,0.0,105
15.0,-73.94209,0.0,1.0,35.0,1.0,5.0,50
19.0,-73.98949,1.0,5.0,1.0,1.0,8.0,175
19.0,-73.98655,1.0,13.0,5.0,1.0,2.0,300
71.0,-73.98761,0.0,1.0,22.0,4.0,283.0,249
21.0,-73.92371,0.0,1.0,4.0,3.0,342.0,80
2.0,-73.94426,1.0,3.0,22.0,1.0,313.0,112
19.0,-73.98344,1.0,3.0,12.0,1.0,80.0,100
6.0,-73.93578,1.0,2.0,3.0,1.0,0.0,80
21.0,-73.92295,0.0,1.0,65.0,2.0,52.0,40
7.0,-73.99586,1.0,4.0,8.0,1.0,0.0,499
156.0,-73.86146,1.0,1.0,29.0,3.0,24.0,150
117.0,-73.96324,0.0,2.0,0.0,2.0,0.0,75
6.0,-73.9258,0.0,3.0,0.0,1.0,174.0,66
19.0,-73.9783,0.0,3.0,48.0,3.0,44.0,85
13.0,-73.97114,1.0,3.0,37.0,2.0,140.0,250
7.0,-73.99133,1.0,2.0,70.0,1.0,194.0,145
56.0,-73.90783,0.0,1.0,1.0,3.0,60.0,85
30.0,-73.94459,0.0,3.0,0.0,1.0,0.0,65
152.0,-73.76749,0.0,1.0,70.0,2.0,347.0,73
22.0,-73.94734,1.0,1.0,12.0,1.0,0.0,75
27.0,-74.00456,1.0,1.0,0.0,1.0,0.0,300
9.0,-73.99239,1.0,13.0,12.0,1.0,0.0,105
2.0,-73.95136,0.0,2.0,44.0,3.0,51.0,92
168.0,-73.88636,0.0,2.0,70.0,4.0,358.0,75
21.0,-73.93274,1.0,2.0,0.0,2.0,11.0,190
32.0,-73.99727,0.0,2.0,70.0,1.0,231.0,99
6.0,-73.93673,1.0,3.0,0.0,1.0,0.0,100
13.0,-73.96943,1.0,3.0,42.0,1.0,46.0,260
21.0,-73.90715,0.0,4.0,17.0,1.0,11.0,65
21.0,-73.92068,1.0,7.0,25.0,1.0,270.0,125
21.0,-73.92666,0.0,2.0,7.0,2.0,0.0,45
69.0,-73.85938,0.0,2.0,70.0,4.0,240.0,49
43.0,-74.01208,1.0,2.0,4.0,4.0,292.0,256
43.0,-74.01045,1.0,2.0,6.0,4.0,295.0,185
40.0,-73.98571,0.0,3.0,14.0,1.0,189.0,250
82.0,-73.96726,0.0,1.0,2.0,1.0,303.0,69
11.0,-74.0031,1.0,2.0,0.0,1.0,6.0,200
29.0,-73.96406,0.0,2.0,46.0,1.0,0.0,88
19.0,-73.98862,1.0,2.0,3.0,1.0,0.0,175
56.0,-73.91685,1.0,4.0,1.0,1.0,0.0,99
8.0,-73.96373,0.0,1.0,70.0,2.0,94.0,30
68.0,-73.97947,1.0,3.0,12.0,1.0,1.0,170
30.0,-73.94344,0.0,13.0,0.0,1.0,0.0,16
23.0,-73.98505,1.0,13.0,0.0,1.0,172.0,110
14.0,-74.00229,0.0,3.0,1.0,1.0,0.0,100
18.0,-73.9182,0.0,1.0,2.0,2.0,0.0,45
106.0,-73.79133,1.0,1.0,4.0,1.0,273.0,137
22.0,-73.96063,1.0,2.0,11.0,1.0,0.0,85
2.0,-73.94291,1.0,3.0,8.0,1.0,88.0,202
19.0,-73.98284,1.0,2.0,11.0,1.0,0.0,250
19.0,-73.98636,0.0,1.0,4.0,1.0,0.0,80
15.0,-73.91405,1.0,2.0,70.0,3.0,287.0,99
8.0,-73.98485,1.0,3.0,11.0,1.0,43.0,380
10.0,-73.98904,1.0,4.0,5.0,1.0,0.0,360
21.0,-73.90637,1.0,2.0,2.0,4.0,347.0,125
15.0,-73.94,0.0,3.0,7.0,1.0,0.0,50
7.0,-73.99266,1.0,2.0,14.0,1.0,87.0,300
28.0,-73.95393,1.0,2.0,5.0,1.0,0.0,140
15.0,-73.92777,1.0,2.0,31.0,1.0,45.0,90
12.0,-73.95988,1.0,13.0,9.0,3.0,298.0,198
7.0,-73.99185,1.0,4.0,47.0,1.0,0.0,200
54.0,-73.92647,0.0,3.0,39.0,2.0,263.0,40
20.0,-73.94124,0.0,1.0,70.0,1.0,114.0,89
12.0,-73.93568,1.0,1.0,1.0,1.0,76.0,90
39.0,-73.91985,0.0,3.0,23.0,1.0,88.0,79
12.0,-73.94217,1.0,3.0,4.0,2.0,29.0,53
19.0,-73.98937,2.0,4.0,6.0,1.0,35.0,65
9.0,-73.99338,0.0,3.0,4.0,1.0,364.0,94
28.0,-73.95749,0.0,2.0,0.0,1.0,0.0,200
12.0,-73.943,0.0,2.0,42.0,2.0,244.0,50
112.0,-73.76013,0.0,1.0,0.0,2.0,358.0,100
25.0,-73.9297,1.0,1.0,3.0,1.0,339.0,275
16.0,-73.9813,1.0,3.0,6.0,1.0,0.0,180
6.0,-73.93763,0.0,1.0,0.0,1.0,0.0,66
14.0,-73.99535,0.0,13.0,11.0,1.0,204.0,115
19.0,-73.97857,1.0,3.0,70.0,1.0,142.0,199
61.0,-73.7536,0.0,1.0,1.0,2.0,0.0,55
28.0,-73.95711,1.0,13.0,2.0,4.0,264.0,148
44.0,-73.90435,0.0,13.0,1.0,4.0,347.0,45
11.0,-74.00263,1.0,3.0,15.0,1.0,54.0,1500
64.0,-73.99675,0.0,3.0,9.0,1.0,67.0,75
121.0,-73.8945,1.0,4.0,62.0,1.0,81.0,99
94.0,-73.81483,0.0,1.0,24.0,1.0,6.0,30
3.0,-73.96701,1.0,4.0,0.0,1.0,0.0,195
33.0,-74.0016,1.0,2.0,70.0,1.0,277.0,220
43.0,-74.00409,1.0,1.0,16.0,1.0,174.0,850
12.0,-73.95959,0.0,3.0,3.0,1.0,0.0,100
71.0,-73.98414,0.0,4.0,70.0,1.0,235.0,130
33.0,-73.99769,1.0,3.0,38.0,1.0,138.0,149
2.0,-73.94488,1.0,6.0,8.0,1.0,43.0,160
8.0,-73.97765,1.0,5.0,3.0,1.0,0.0,200
12.0,-73.94744,0.0,13.0,0.0,1.0,0.0,80
5.0,-73.97961,1.0,13.0,0.0,4.0,223.0,289
98.0,-73.92454,1.0,2.0,70.0,1.0,130.0,115
14.0,-73.99987,1.0,1.0,2.0,1.0,325.0,444
9.0,-73.99279,0.0,2.0,9.0,3.0,117.0,106
161.0,-73.88773,1.0,2.0,17.0,1.0,107.0,40
23.0,-73.98862,0.0,13.0,8.0,3.0,260.0,60
15.0,-73.95566,1.0,4.0,4.0,1.0,11.0,225
19.0,-73.99061,1.0,2.0,3.0,1.0,306.0,219
54.0,-73.92892,1.0,1.0,27.0,1.0,185.0,75
83.0,-73.88898,1.0,7.0,3.0,1.0,141.0,105
3.0,-73.96418,1.0,4.0,14.0,1.0,0.0,110
12.0,-73.94189,1.0,4.0,11.0,1.0,11.0,125
2.0,-73.95178,1.0,2.0,0.0,1.0,32.0,300
39.0,-73.92324,0.0,2.0,24.0,1.0,19.0,115
101.0,-74.01676,1.0,13.0,0.0,1.0,0.0,300
15.0,-73.93517,1.0,2.0,7.0,1.0,0.0,115
1.0,-73.98653,0.0,13.0,2.0,4.0,248.0,100
21.0,-73.9201,0.0,3.0,7.0,2.0,11.0,70
114.0,-73.91422,0.0,3.0,59.0,1.0,0.0,49
14.0,-73.99647,1.0,3.0,4.0,1.0,0.0,255
87.0,-73.8672,1.0,3.0,3.0,1.0,0.0,86
68.0,-73.98615,1.0,13.0,0.0,1.0,0.0,145
21.0,-73.91409,1.0,3.0,4.0,1.0,0.0,95
33.0,-73.99358,0.0,2.0,42.0,1.0,0.0,75
7.0,-73.99003,1.0,2.0,1.0,1.0,0.0,300
1.0,-73.98057,1.0,2.0,8.0,1.0,176.0,299
8.0,-73.96595,1.0,13.0,5.0,1.0,220.0,115
1.0,-73.98341,0.0,3.0,9.0,1.0,0.0,120
43.0,-74.00833,1.0,13.0,1.0,4.0,333.0,182
43.0,-74.00442,0.0,2.0,3.0,1.0,0.0,99
64.0,-73.99377,0.0,1.0,70.0,4.0,147.0,124
26.0,-73.98331,1.0,2.0,11.0,1.0,4.0,130
71.0,-73.98634,0.0,2.0,46.0,2.0,38.0,110
24.0,-73.95965,1.0,1.0,4.0,1.0,0.0,120
6.0,-73.93359,1.0,4.0,65.0,1.0,130.0,134
21.0,-73.91331,0.0,3.0,1.0,1.0,26.0,150
43.0,-74.00415,1.0,7.0,1.0,1.0,0.0,160
30.0,-73.93901,1.0,13.0,1.0,2.0,0.0,100
15.0,-73.93328,1.0,1.0,24.0,1.0,299.0,150
25.0,-73.93656,1.0,2.0,0.0,2.0,0.0,165
15.0,-73.95497,1.0,1.0,4.0,2.0,365.0,100
32.0,-73.99774,1.0,1.0,2.0,1.0,0.0,118
12.0,-73.96677,1.0,4.0,6.0,2.0,8.0,150
3.0,-73.96022,1.0,8.0,33.0,1.0,271.0,189
16.0,-73.97726,1.0,3.0,19.0,2.0,78.0,276
5.0,-73.9766,1.0,5.0,14.0,2.0,50.0,365
117.0,-73.95521,1.0,7.0,5.0,1.0,251.0,89
8.0,-73.97489,0.0,1.0,10.0,1.0,0.0,100
28.0,-73.959,1.0,13.0,0.0,1.0,0.0,500
71.0,-73.98509,1.0,13.0,0.0,4.0,362.0,325
12.0,-73.94982,1.0,13.0,14.0,1.0,0.0,200
81.0,-73.87353,0.0,1.0,0.0,2.0,161.0,99
12.0,-73.94279,1.0,3.0,18.0,1.0,3.0,100
22.0,-73.9562,0.0,3.0,1.0,2.0,0.0,39
15.0,-73.95902,0.0,2.0,1.0,2.0,0.0,50
43.0,-74.00685,1.0,1.0,9.0,1.0,0.0,150
75.0,-74.03136,0.0,2.0,6.0,1.0,0.0,90
2.0,-73.95014,0.0,13.0,5.0,3.0,332.0,48
24.0,-73.95827,0.0,1.0,43.0,2.0,14.0,50
2.0,-73.94432,0.0,13.0,2.0,1.0,0.0,75
8.0,-73.98317,1.0,13.0,0.0,1.0,0.0,150
103.0,-73.87679,1.0,2.0,3.0,1.0,338.0,112
83.0,-73.87505,1.0,2.0,8.0,4.0,336.0,79
32.0,-73.99249,1.0,3.0,2.0,1.0,0.0,200
21.0,-73.914,0.0,5.0,6.0,4.0,133.0,63
12.0,-73.96497,0.0,2.0,0.0,1.0,0.0,60
124.0,-73.84236,1.0,7.0,3.0,3.0,324.0,100
11.0,-74.00586,1.0,6.0,1.0,1.0,290.0,1200
16.0,-73.98368,1.0,2.0,55.0,1.0,215.0,229
6.0,-73.9358,0.0,2.0,3.0,1.0,11.0,95
90.0,-74.02497,1.0,1.0,56.0,1.0,288.0,82
19.0,-73.98498,1.0,1.0,0.0,1.0,0.0,192
12.0,-73.93906,0.0,13.0,1.0,1.0,271.0,75
14.0,-73.99557,1.0,13.0,10.0,4.0,97.0,93
14.0,-73.99625,1.0,4.0,3.0,1.0,0.0,350
5.0,-73.97593,1.0,5.0,0.0,1.0,0.0,120
34.0,-73.98427,0.0,1.0,1.0,1.0,0.0,85
6.0,-73.93325,0.0,2.0,1.0,1.0,0.0,35
4.0,-73.93429,1.0,1.0,11.0,3.0,356.0,150
7.0,-73.99145,0.0,2.0,38.0,2.0,243.0,150
39.0,-73.9168,0.0,2.0,67.0,1.0,0.0,55
9.0,-73.99254,1.0,13.0,3.0,1.0,33.0,150
94.0,-73.81345,1.0,1.0,11.0,1.0,40.0,55
183.0,-73.72582,1.0,2.0,31.0,1.0,142.0,85
19.0,-73.98869,1.0,5.0,44.0,1.0,179.0,325
2.0,-73.93925,0.0,2.0,7.0,2.0,87.0,86
22.0,-73.96095,0.0,1.0,70.0,3.0,307.0,100
26.0,-73.97985,0.0,3.0,59.0,1.0,51.0,110
12.0,-73.95862,1.0,2.0,4.0,1.0,0.0,150
13.0,-73.97397,1.0,3.0,19.0,1.0,0.0,125
12.0,-73.95887,0.0,3.0,9.0,1.0,0.0,100
12.0,-73.93408,1.0,6.0,34.0,1.0,76.0,360
30.0,-73.93187,0.0,3.0,8.0,2.0,160.0,68
12.0,-73.95831,0.0,1.0,0.0,1.0,2.0,55
12.0,-73.96703,0.0,6.0,17.0,1.0,188.0,77
37.0,-73.81591,0.0,1.0,0.0,1.0,89.0,36
13.0,-73.97361,0.0,2.0,0.0,1.0,0.0,150
26.0,-73.9758,1.0,13.0,4.0,1.0,0.0,179
73.0,-73.94189,0.0,6.0,0.0,1.0,12.0,60
49.0,-73.91846,0.0,3.0,34.0,2.0,161.0,100
7.0,-73.98742,0.0,1.0,70.0,1.0,19.0,85
79.0,-74.00255,1.0,1.0,1.0,1.0,364.0,800
56.0,-73.92581,0.0,13.0,1.0,4.0,238.0,37
12.0,-73.96453,0.0,3.0,1.0,1.0,0.0,60
7.0,-73.98536,0.0,2.0,1.0,1.0,0.0,200
52.0,-73.99675,1.0,5.0,1.0,4.0,89.0,200
96.0,-74.00224,0.0,4.0,8.0,1.0,0.0,90
8.0,-73.97015,1.0,2.0,19.0,1.0,163.0,350
11.0,-74.00351,1.0,6.0,5.0,2.0,17.0,200
13.0,-73.96908,1.0,13.0,0.0,1.0,365.0,110
2.0,-73.93787,1.0,3.0,8.0,1.0,1.0,125
81.0,-73.87351,1.0,3.0,2.0,3.0,107.0,150
19.0,-73.98414,1.0,3.0,2.0,1.0,291.0,180
1.0,-73.98123,0.0,3.0,1.0,1.0,5.0,95
46.0,-73.78279,1.0,3.0,0.0,1.0,77.0,160
98.0,-73.9214,1.0,2.0,57.0,1.0,73.0,140
30.0,-73.93641,1.0,7.0,3.0,1.0,0.0,99
1.0,-73.96563,1.0,4.0,11.0,1.0,1.0,180
33.0,-73.99891,0.0,2.0,18.0,1.0,1.0,77
15.0,-73.94578,0.0,2.0,25.0,1.0,60.0,59
42.0,-73.93058,0.0,1.0,70.0,3.0,323.0,45
19.0,-73.97809,2.0,2.0,37.0,1.0,1.0,42
2.0,-73.95175,0.0,4.0,3.0,1.0,0.0,70
17.0,-73.97401,1.0,4.0,20.0,1.0,279.0,200
6.0,-73.93227,1.0,3.0,60.0,3.0,17.0,395
